id,question,useRAG,dataset,char_count,digit_char_count,has_quote,starts_with_why,starts_with_how,starts_with_what,starts_with_who,starts_with_when,starts_with_where,starts_with_which,is_definition,is_yesno,is_comparison,word_count,number_token_count,verb_count,propn_count,noun_chunk_count,entity_count,person_count,org_gpe_loc_count,date_time_count,cardinal_count,has_person_entity,has_date_entity,has_number_entity
qz_3440,"Meryl Streep's character, Miranda, in the 2006 film The Devil Wears Prada was based on the editor-in-chief of which fashion magazine?",1,trivia,133,4,1,0,0,0,0,0,0,0,0,0,0,29,1,1,6,6,4,2,1,1,0,1,1,0
qz_3456,"In the TV show Camberwick Green, who lived in Colly's Mill?",1,trivia,59,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,3,3,3,2,1,0,0,1,0,0
qz_3477,Which part of the human body produces insulin?,0,trivia,46,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,3,0,0,0,0,0,0,0,0
qz_3479,Who played Dr. Doug Ross on the TV show E.R.?,1,trivia,45,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,4,3,2,1,1,0,0,1,0,0
qz_3504,Who played the role of Kate Flax in the 1990 film Mermaids?,1,trivia,59,4,0,0,0,0,1,0,0,0,0,0,0,13,1,1,3,5,3,1,1,1,0,1,1,0
qz_3557,Who played the character Mrs. Merton on TV?,1,trivia,43,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,2,4,1,1,0,0,0,1,0,0
qz_3569,What nationality was three time Olympic gold medallist in figure skating Sonja Henie?,1,trivia,85,0,0,0,0,1,0,0,0,0,0,0,0,14,1,1,2,4,3,1,0,0,1,1,0,1
qz_3570,At which Winter Olympic host city would you find the Cresta Run?,1,trivia,64,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,3,3,1,0,0,0,0,0,0,0
qz_3583,What kind of an animal is a wireworm?,0,trivia,37,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0
qz_3588,What are the flat treeless plains of Argentina called?,0,trivia,54,0,0,0,0,1,0,0,0,0,1,0,0,10,0,1,1,3,1,0,1,0,0,0,0,0
qz_3623,Which Canadian born  actress was the star in the movie Barb Wire?,1,trivia,65,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,3,4,2,0,2,0,0,0,0,0
qz_3644,"Which 2004 ""puppet"" movie, made by the makers of South Park, satirises Americas politics and jingoism?",1,trivia,102,4,1,0,0,0,0,0,0,1,0,0,0,21,1,2,3,5,3,0,2,1,0,0,1,0
qz_3708,"Which river originates in the Taurus Mountains, and flows through Syria and Iraq?",1,trivia,81,0,0,0,0,0,0,0,0,1,0,0,0,15,0,1,4,4,3,0,3,0,0,0,0,0
qz_3736,"Following success at the 1979 election whose party conference speeech included the lines 'you turn if you want to, the lady's not for turning'?",1,trivia,143,4,1,0,0,0,0,0,0,0,0,0,0,29,1,5,0,7,1,0,0,1,0,0,1,0
qz_3741,"In the run up to the 1997 election, Tony Blair outlined his parties' three priorities for office, can you name them?",1,trivia,116,4,1,0,0,0,0,0,0,0,0,0,0,25,2,2,2,7,3,1,0,1,1,1,1,1
qz_3745,Which snooker player was simply known as 'The Grinder'?,1,trivia,55,0,1,0,0,0,0,0,0,1,0,0,0,12,0,1,1,2,1,0,0,0,0,0,0,0
qz_3752,Which former West Indian fast bowler was known as 'Whispering Death'?,1,trivia,69,0,1,0,0,0,0,0,0,1,0,0,0,14,0,1,2,2,1,0,1,0,0,0,0,0
qz_3760,Which Eastenders character had a dog called Willy?,0,trivia,50,0,0,0,0,0,0,0,0,1,0,0,0,9,0,2,2,4,0,0,0,0,0,0,0,0
qz_3775,In which year did the first episode of Minder take place?,1,trivia,57,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,4,3,1,0,1,1,1,1,1
qz_3777,What was the name of the cat in Rising Damp?,0,trivia,44,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,2,4,1,0,0,0,0,0,0,0
qz_3780,"Which comedy written by Johnny Speight which first aired in 1965, featured a fervent West Ham supporter?",1,trivia,104,4,0,0,0,0,0,0,0,1,0,0,0,19,2,3,4,4,4,1,1,1,1,1,1,1
qz_3781,"What was the name of the comedy written by Ray Galton, Alan Simpson which aired 57 episodes?",1,trivia,92,2,0,0,0,1,0,0,0,0,1,0,0,19,1,2,4,7,3,2,0,0,1,1,0,1
qz_3833,Bonar Law is the only Prime Minister not born in the UK. In which country was he born?,1,trivia,86,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,5,5,2,1,1,0,0,1,0,0
qz_3863,Who lives in the Hundred Acre Wood?,1,trivia,35,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,3,2,1,0,0,0,0,0,0,0
qz_3878,"If you heard the catchphrase ""They're great"" what would expect to be advertised?",0,trivia,80,0,1,0,0,0,0,0,0,0,0,0,0,17,0,3,0,4,0,0,0,0,0,0,0,0
qz_3895,How many times was Boris Becker runner-up in the Men's Singles at Wimbledon?,1,trivia,76,0,1,0,1,0,0,0,0,0,0,0,0,17,0,0,5,4,1,1,0,0,0,1,0,0
qz_3898,How many times did Steffi Graf win the Ladies Singles at Wimbledon?,1,trivia,67,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,5,3,2,1,0,0,0,1,0,0
qz_3903,"In which postcode area are the Wimbledon Championships held? SW15, SW17 or SW19?",1,trivia,80,6,0,0,0,0,0,0,0,0,0,0,1,16,0,1,5,5,1,0,0,0,0,0,0,0
qz_3911,Who did Top of the Pops mistakenly portray in a Dexys Midnight Runners song?,1,trivia,76,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,4,4,0,0,0,0,0,0,0,0
qz_3920,What story introduced the Cybermen?,1,trivia,35,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,1,2,1,0,1,0,0,0,0,0
qz_3923,Who played the tenth Doctor?,1,trivia,28,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,0,2,1,0,0,0,1,0,0,1
qz_3927,"How many Rings of Power were there, in total?",0,trivia,45,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1,3,0,0,0,0,0,0,0,0
qz_3968,Which common colour can also be known as heliotrope?,0,trivia,52,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,2,0,0,0,0,0,0,0,0
qz_3969,Which golf shot is the opposite of a slice?,0,trivia,43,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0
qz_3971,Which actress left Eastenders for Hollywood only to flop as The Bionic Woman?,1,trivia,77,0,0,0,0,0,0,0,0,1,0,0,0,14,0,2,4,4,2,0,2,0,0,0,0,0
qz_3995,"In Only Fools And Horses, Rodney Trotter shares his middle name with which London football club?",1,trivia,96,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,5,5,2,1,1,0,0,1,0,0
qz_4002,"How were Dr Stantz, Dr Spengler and Dr Venkman better known in the 1980's?",1,trivia,74,4,1,0,1,0,0,0,0,0,0,0,0,17,1,1,6,3,5,2,1,1,0,1,1,0
qz_4005,General Charles de Gaulle was French President 1959 to 1969. Who succeeded him?,1,trivia,79,8,0,0,0,0,0,0,0,0,0,0,0,15,2,1,5,4,3,1,1,1,0,1,1,0
qz_4047,"When Mr Benn was looking for an adventure, what type of shop did he visit?",1,trivia,74,0,0,0,0,0,0,1,0,0,0,0,0,17,0,2,2,5,1,1,0,0,0,1,0,0
qz_4056,"What is the name of the enzyme usually added to milk to coagulate it, to make ""curds and whey""?",0,trivia,95,0,1,0,0,1,0,0,0,0,1,0,0,23,0,3,0,7,0,0,0,0,0,0,0,0
qz_4061,Which cheese shares its name with a Guiness Premiership rugby team that play at Welford Road?,1,trivia,93,0,0,0,0,0,0,0,0,1,0,0,0,17,0,2,4,5,2,0,2,0,0,0,0,0
qz_4085,Where in London were the first escalators installed in 1898?,1,trivia,60,4,0,0,0,0,0,0,1,0,0,0,0,11,2,1,1,2,3,0,1,1,1,0,1,1
qz_4093,"In what year was the first episode of Doctor Who broadcast? 1959, 1963 or 1967?",1,trivia,79,12,0,0,0,0,0,0,0,0,0,0,1,18,4,1,1,4,5,0,0,4,1,0,1,1
qz_4101,What is the name of the company that owned the spaceship Red Dwarf?,1,trivia,67,0,0,0,0,1,0,0,0,0,1,0,0,14,0,1,2,6,1,0,1,0,0,0,0,0
qz_4121,"Which character has been played by Jack Lord, Cec Linder, Rik Van Nutter, Norman Burton, David Hedison, John Terry, David Hedison and Jeffrey Wright?",0,trivia,149,0,0,0,0,0,0,0,0,1,0,0,0,31,0,1,17,9,8,8,0,0,0,1,0,0
qz_4127,Name the magician who first introduced us to Basil Brush.,1,trivia,57,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,2,4,1,1,0,0,0,1,0,0
qz_4140,Who was the only Prime Minister of Britain to be assassinated?,1,trivia,62,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,3,3,1,0,1,0,0,0,0,0
qz_4147,What is the name of the chain of islands in the southwestern Philippines?,0,trivia,73,0,0,0,0,1,0,0,0,0,1,0,0,14,0,0,1,5,1,0,1,0,0,0,0,0
qz_4151,What was the name of the ferry that capsized after leaving Zeebrugge in 1987,1,trivia,76,4,0,0,0,1,0,0,0,0,1,0,0,14,1,2,1,5,2,1,0,1,0,1,1,0
qz_4171,The Flying Pickets were a British vocal group who had Christmas no1 hit in 1983. What was the title of the song.,1,trivia,112,5,0,0,0,0,0,0,0,0,0,0,0,24,1,2,3,7,3,0,1,2,0,0,1,0
qz_4175,"In Risk, what colour is Europe?",0,trivia,31,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,3,1,0,1,0,0,0,0,0
qz_4186,Which British band named themselves after a South African football team?,1,trivia,72,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,3,2,0,2,0,0,0,0,0
qz_4208,How many female P.Ms have there been?,1,trivia,37,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
qz_4224,"Newspapers come is various sizes, broadsheet being the largest, and tabloid being smaller, but what name is given to the smallest size.",0,trivia,135,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,0,5,0,0,0,0,0,0,0,0
qz_4226,Which wedding anniversary is celebrated with paper,0,trivia,50,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0
qz_4231,"Which American female rap artist, film & television actress release a song called Paper in 1998",1,trivia,95,4,0,0,0,0,0,0,0,1,0,0,0,17,1,2,1,4,3,0,1,1,0,0,1,0
qz_4240,Who won the 2010 Giro D'Italia?,1,trivia,31,4,1,0,0,0,1,0,0,0,0,0,0,7,1,1,2,2,2,1,0,1,0,1,1,0
qz_4241,"In the Commonwealth games in Delhi, which British athlete won the mens 200m gold medal?",1,trivia,87,3,0,0,0,0,0,0,0,0,0,0,0,18,1,1,2,7,4,0,3,0,1,0,0,1
qz_4267,"Which singer picked up three Ivor Novello awards in May, including songwriter of the year for her hit single, The Fear?",1,trivia,119,0,0,0,0,0,0,0,0,1,0,0,0,24,1,3,4,6,5,0,0,2,1,0,1,1
qz_4308,Which American singer was born Eleanora Fagan?,1,trivia,46,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,2,2,2,1,1,0,0,1,0,0
qz_4311,Which famous woman in history had a cottage in Shottery in Warwickshire?,1,trivia,72,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,2,5,2,0,2,0,0,0,0,0
qz_4322,Who sang the theme song for the TV show 'Rawhide'?,1,trivia,50,0,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,4,0,0,0,0,0,0,0,0
qz_4414,Which sea lies between Italy and the former Yugoslavia?,1,trivia,55,0,0,0,0,0,0,0,0,1,0,0,1,10,0,1,2,3,2,0,2,0,0,0,0,0
qz_4417,In which country is the region Dalmatia?,0,trivia,40,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,3,1,0,1,0,0,0,0,0
qz_4432,Who was known as the Great Lover of the Silent Screen?,1,trivia,54,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,4,3,1,0,1,0,0,0,0,0
qz_4435,"Which actor plays Cate Blanchett's father in the 2004 film ""The Missing"", a story set in 19th century New Mexico where the father works with estranged daughter Blanchett to get her kidnapped child back?",1,trivia,202,6,1,0,0,0,0,0,0,1,0,0,0,39,2,5,6,10,6,2,1,2,0,1,1,0
qz_4443,How is Frances Gumm the actress better known?,1,trivia,45,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,2,2,0,0,0,0,0,0,0,0
qz_4450,"Who won the Best Actress Oscar for the 1988 film, The Accused?",1,trivia,62,4,0,0,0,0,1,0,0,0,0,0,0,14,1,1,4,4,3,0,0,1,0,0,1,0
qz_4493,"Which  constellation contains many bright shining stars, such as Regulus?",0,trivia,73,0,0,0,0,0,0,0,0,1,0,0,0,12,0,2,1,3,0,0,0,0,0,0,0,0
qz_4540,"Which London river, now flowing underground, rises in Hampstead, flows through St. Pancras, down Farringdon Street and enters the Thames by Blackfriars Bridge?",1,trivia,159,0,0,0,0,0,0,0,0,1,0,0,0,28,0,4,9,6,5,1,4,0,0,1,0,0
qz_4548,-Day in 1944 was the greatest sea-bourn invasion in history. What was the code name for the operation?,1,trivia,102,4,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,5,1,0,0,1,0,0,1,0
qz_4565,On which island are the Cuillin Hills?,1,trivia,38,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,0,0,0,0,0
qz_4575,"Which dancer has only one notable film cameo, appearing with Sean Connery in the 1979 movie The First Great Train Robbery, breaking into a guarded station office.",1,trivia,162,4,0,0,0,0,0,0,0,1,0,0,0,30,3,4,6,6,4,1,0,1,1,1,1,1
qz_4576,What was the first name of the character played by John Travolta in Saturday Night Fever.,0,trivia,89,0,0,0,0,1,0,0,0,0,1,0,0,17,1,1,5,5,3,1,0,1,1,1,1,1
qz_4585,In which 1969 movie did Michael Caine appear with his brother Stanley.,1,trivia,70,4,0,0,0,0,0,0,0,0,0,0,0,13,1,1,3,5,3,2,0,1,0,1,1,0
qz_4606,"In 1969, a man was stabbed to death by a member of the Hell's Angels at a Rolling Stones concert. Where was the concert held?",1,trivia,125,4,1,0,0,0,0,0,0,0,0,0,0,29,1,2,4,6,3,0,2,1,0,0,1,0
qz_4637,"How long does it take, approximately, for light to travel from the Sun to the Earth?",0,trivia,84,0,0,0,1,0,0,0,0,0,0,0,0,19,0,2,1,4,2,0,2,0,0,0,0,0
qz_4638,"A Long Island Iced Tea is a cocktail based on vodka, gin, tequila, and which other spirit?",0,trivia,90,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,6,6,0,0,0,0,0,0,0,0
qz_4641,Anellini pasta is what type of shape?,0,trivia,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,1,1,0,0,0,1,0,0
qz_4642,A Cuba Libre is based on which spirit,0,trivia,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,2,1,0,1,0,0,0,0,0
qz_4706,Which company were responsible for the production of the Spitfire?,1,trivia,66,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,3,1,0,1,0,0,0,0,0
qz_4739,"The lyric Always sunny in a rich man's world', is from which song?",1,trivia,67,0,1,0,0,0,0,0,0,0,0,0,0,17,0,1,0,3,0,0,0,0,0,0,0,0
qz_4745,Who won the men's singles title at Wimbledon in 1987?,1,trivia,53,4,1,0,0,0,1,0,0,0,0,0,0,12,1,1,1,3,2,0,1,1,0,0,1,0
qz_4839,Who made Victor Krum's wand?,1,trivia,28,0,1,0,0,0,1,0,0,0,0,0,0,7,0,1,2,2,1,1,0,0,0,1,0,0
qz_4845,What kind of creature is Firenze?,0,trivia,33,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,3,1,1,0,0,0,1,0,0
qz_4861,What building in Scotland is said to house the Holy Grail and features prominently at the end of The Da Vinci Code?,1,trivia,115,0,0,0,0,1,0,0,0,0,0,0,0,23,0,3,6,5,3,0,2,0,0,0,0,0
qz_4910,In which sitcom did Penelope Wilton play the wife of Richard Briers?,1,trivia,68,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,4,4,2,2,0,0,0,1,0,0
qz_4911,Who plays the role of Bubble in Absolutely Fabulous?,1,trivia,52,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,3,2,1,1,0,0,1,0,0
qz_4923,"Which cockney private detective, co-created by Terry Venables, was portrayed on TV by Nicholas Ball?",1,trivia,100,0,0,0,0,0,0,0,0,1,0,0,0,20,0,4,4,4,2,2,0,0,0,1,0,0
qz_4925,Who in 1975 became the first black man to win a Wimbledon singles title?,1,trivia,72,4,0,0,0,0,1,0,0,0,0,0,0,15,2,3,1,4,3,0,0,1,1,0,1,1
qz_4945,Which South African fast bowler had the nickname White Lightning,0,trivia,64,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,2,3,1,0,1,0,0,0,0,0
qz_4979,"In 1953, Edmund Hillary was half of the famous pair to first do what?",1,trivia,69,4,0,0,0,0,0,0,0,0,0,0,0,16,2,1,2,4,4,1,0,1,2,1,1,1
qz_4991,Another name for the Holy Wars between the  Christian states of Europe against the Saracens,0,trivia,91,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,3,5,4,0,3,0,0,0,0,0
qz_4992,1986 film starring Goldie Hawn as a High School football coach.,1,trivia,63,4,0,0,0,0,0,0,0,0,0,0,0,12,1,1,4,3,2,1,0,1,0,1,1,0
qz_5039,"Who was the 16th president of the U.S.A.,assasinated in 1865",1,trivia,60,6,0,0,0,0,1,0,0,0,0,0,0,10,2,0,1,3,2,0,0,1,1,0,1,1
qz_5042,"Which Italian explorer had ships named Nina, Pinta and Santa Maria?",1,trivia,67,0,0,0,0,0,0,0,0,1,0,0,0,13,0,2,4,5,4,0,4,0,0,0,0,0
qz_5044,Who had chart hits which included Annie`s Song and Rocky Mountain High?,1,trivia,71,0,1,0,0,0,1,0,0,0,0,0,0,13,0,2,5,5,2,1,1,0,0,1,0,0
qz_5050,"Which cartoon series featured the characters Lion-o, Cheetera, Tygra and Snarf/",0,trivia,79,0,0,0,0,0,0,0,0,1,0,0,0,15,0,1,5,2,4,1,2,0,0,1,0,0
qz_5053,"Who was the leader of the gang whose members included Benny the Ball ,Brain and Choo Choo?",1,trivia,90,0,0,0,0,0,1,0,0,0,0,0,0,19,0,1,5,7,3,2,1,0,0,1,0,0
qz_5075,Which famous resident resides at Highgrove House?,1,trivia,49,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,2,2,1,0,1,0,0,0,0,0
qz_5082,What is the currency of India?,0,trivia,30,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,1,3,1,0,1,0,0,0,0,0
qz_5083,How many avenues radiate from the Arc de Triomphe?,0,trivia,50,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,3,2,1,0,1,0,0,0,0,0
qz_5084,In which country is Dubrovnik?,0,trivia,30,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,1,1,0,0,0,1,0,0
qz_5143,"The Dakar Rally (previously known as the Paris Dakar rally) is an annual event, but of which country is Dakar the capital city?",0,trivia,127,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,5,6,2,1,0,1,0,1,1,0
qz_5172,The Miller Brewing Company got its start in what U.S. city?,1,trivia,59,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,4,3,2,0,2,0,0,0,0,0
qz_5202,Who did Simple Simon meet on his way to the fair?,1,trivia,49,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,2,4,1,1,0,0,0,1,0,0
qz_5203,Which cartoon strip character first appeared in The Beano in 1951?,1,trivia,66,4,0,0,0,0,0,0,0,1,0,0,0,12,2,1,1,2,3,0,1,1,1,0,1,1
qz_5217,"The Asian Tsunami or Boxing day tsunami that hit Thailand, Indonesia and many other countries happened in what year?",0,trivia,116,0,0,0,0,0,0,0,0,0,0,0,1,21,0,3,4,7,4,0,3,1,0,0,1,0
qz_5235,"Following that year's April Budget, Alderman Sir Cuthbert Ackroyd, who later became Lord Mayor of London, bought the first what on 1 November 1956?",1,trivia,147,5,1,0,0,0,0,0,0,0,0,0,0,29,3,3,10,7,7,1,3,2,1,1,1,1
qz_5236,"Produced between 1970 and 1974, what is a Bond Bug?",1,trivia,51,8,0,0,0,0,0,0,0,0,0,0,1,12,2,1,1,2,1,0,0,1,0,0,1,0
qz_5252,What was Jacques Cousteau's mobile oceonagraphic laboratory.,1,trivia,60,0,1,0,0,1,0,0,0,0,1,0,0,9,0,0,2,2,1,1,0,0,0,1,0,0
qz_5270,What is the name of the helicopter used to transport the President of the United States,0,trivia,87,0,0,0,0,1,0,0,0,0,1,0,0,16,0,2,3,5,1,0,1,0,0,0,0,0
qz_5300,Which queen consort of England is associated with Hever Castle in Kent?,1,trivia,71,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,4,4,2,1,1,0,0,1,0,0
qz_5301,What was the capital of the United States between 1785 and 1790??,0,trivia,65,8,0,0,0,1,0,0,0,0,1,0,1,14,2,0,2,3,2,0,1,1,0,0,1,0
qz_5332,Which country does the drink Cinzano come from?,1,trivia,47,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,1,3,1,0,1,0,0,0,0,0
qz_5341,Which fictional girls' boarding school was created by the cartoonist Ronald Searle,0,trivia,82,0,1,0,0,0,0,0,0,1,0,0,0,13,0,1,2,3,1,1,0,0,0,1,0,0
qz_5346,Who played the character Mr Chips in the 2002 TV adaptation of Goodbye Mr Chips,1,trivia,79,4,0,0,0,0,1,0,0,0,0,0,0,15,1,1,5,5,2,0,0,1,0,0,1,0
qz_5409,Rarely is the question asked: Is our children learning?,0,trivia,55,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,2,0,0,0,0,0,0,0,0
qz_5410,"Are you going to come quietly, or do I have to use earplugs?",0,trivia,60,0,0,0,0,0,0,0,0,0,0,1,1,15,0,4,0,3,0,0,0,0,0,0,0,0
qz_5420,Which shipping forecast area is directly north of German Bight?,1,trivia,63,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,2,2,1,1,0,0,1,0,0
qz_5459,By what name did Samuel Langhorne Clemens publish his novels under?,1,trivia,67,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,3,1,1,0,0,0,1,0,0
qz_5461,Who wrote the novel Rasselas in a single week in 1759 to pay for his mother's funeral?,1,trivia,86,4,1,0,0,0,1,0,0,0,0,0,0,19,1,2,1,5,2,0,0,2,0,0,1,0
qz_5462,Who painted Girl with a Pearl Earring?,1,trivia,38,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,3,3,0,0,0,0,0,0,0,0
qz_5487,What is 1009 when expressed as Roman Numerals?,0,trivia,46,4,0,0,0,1,0,0,0,0,1,0,0,9,1,1,0,2,2,1,0,1,0,1,1,0
qz_5489,Who had hits with Go Now and Nights in White Satin?,1,trivia,51,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,4,5,3,2,0,0,0,1,0,0
qz_5493,Which statesman was known as the Iron Chancellor?,1,trivia,49,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,2,2,0,0,0,0,0,0,0,0
qz_5496,What was left in Pandora's Box after all the evil escaped?,0,trivia,58,0,1,0,0,1,0,0,0,0,1,0,0,13,0,2,2,3,1,0,1,0,0,0,0,0
qz_5511,What type of bird was the first released by Noah?,1,trivia,49,0,0,0,0,1,0,0,0,0,0,0,0,11,1,1,1,3,2,1,0,0,1,1,0,1
qz_5520,What is the state capital of Florida?,0,trivia,37,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,1,3,1,0,1,0,0,0,0,0
qz_5552,Who was sacked as the Beatles' drummer and replaced by Ringo Starr?,1,trivia,67,0,1,0,0,0,1,0,0,0,0,0,0,14,0,2,2,3,2,2,0,0,0,1,0,0
qz_5554,In which is Shakespeare's plays are the title character's last words the rest is silence?,0,trivia,89,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,1,5,1,1,0,0,0,1,0,0
qz_5560,"Tsar Nicholas I abidacated in 1917, who was the other monarch to abdicate during this period?",1,trivia,93,4,0,0,0,0,0,0,0,0,0,0,0,18,1,2,2,5,2,1,0,1,0,1,1,0
qz_5580,"Which Roman Emperor was allegedy killed by his wife, Aggripina, in AD54?",1,trivia,72,2,0,0,0,0,0,0,0,1,0,0,0,15,0,1,4,5,2,1,1,0,0,1,0,0
qz_5584,Whose last words were Et Tu Brute according to Shakespeare?,1,trivia,59,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,4,3,2,2,0,0,0,1,0,0
qz_5598,Mel Gibson (1990) and Kenneth Branagh (1996) have both played which character in movies?,1,trivia,88,8,0,0,0,0,0,0,0,0,0,0,1,19,2,1,4,4,4,2,0,2,0,1,1,0
qz_5614,"The original United Artists film studio was founded in 1919 by D.W. Griffith, Mary Pickford, Douglas Fairbanks and who else?",1,trivia,124,4,0,0,0,0,0,0,0,0,0,0,0,23,1,1,8,5,5,3,1,1,0,1,1,0
qz_5645,Which Holiday movie favourite featured a character called Kevin McCallister?,1,trivia,76,0,0,0,0,0,0,0,0,1,0,0,0,11,0,2,2,3,1,1,0,0,0,1,0,0
qz_5670,Who was the author of Pygmalion'?,1,trivia,34,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0
qz_5674,"Who was the third President of the USA, following on from George Washington and John Adams was also famed for his numerous inventions?",1,trivia,134,0,0,0,0,0,1,0,0,0,0,0,0,25,1,2,6,6,4,2,1,0,1,1,0,1
qz_5684,What is the minimum age of someone running for the office of President of the United States?,0,trivia,92,0,0,0,0,1,0,0,0,0,1,0,0,18,0,1,3,6,1,0,1,0,0,0,0,0
qz_5728,England won the 1966 World Cup beating Germany 4-2. Hurst scored 3 of England's goals who scored the other?,1,trivia,107,7,1,0,0,0,0,0,0,0,0,0,0,24,4,4,6,6,7,0,4,1,1,0,1,1
qz_5790,From which 1960s sci-fi movie did 1980s pop sensation Duran Duran take their name from a character from the movie?,1,trivia,114,8,0,0,0,0,0,0,0,0,0,0,0,23,0,1,2,6,4,0,2,2,0,0,1,0
qz_5792,What year did E.T. Hit the cinema screen?,1,trivia,41,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,1,2,1,0,0,0,0,0,0,0
qz_5795,The Red Sea is connected to the Indian Ocean by which gulf ?,0,trivia,60,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,4,3,2,0,2,0,0,0,0,0
qz_5796,The Red Setter is more properly known by which name?,0,trivia,52,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,2,1,0,1,0,0,0,0,0
qz_5801,What was the name of the World War I fighter ace nicknamed the Red Baron?,1,trivia,73,0,0,0,0,1,0,0,0,0,1,0,0,16,0,1,6,5,1,0,0,0,0,0,0,0
qz_5812,What is the capital of the U.S. state of Connecticut?,0,trivia,53,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,2,4,2,0,2,0,0,0,0,0
qz_5867,What was founded by Ferdinand II of Aragon and Isabella I of Castile to keep Catholic orthodoxy as the major religion of their kingdoms?,1,trivia,136,0,0,0,0,1,0,0,0,0,1,0,0,25,0,2,5,8,4,1,3,0,0,1,0,0
qz_5870,"In golf, what name is given to a score of three under par on a given hole?",0,trivia,74,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,0,5,1,0,0,0,1,0,0,1
qz_5877,"In dentistry, what is the name given to hardened dental plaque?",0,trivia,63,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,4,0,0,0,0,0,0,0,0
qz_5894,Which singer played the Goblin King Jareth in the film Labyrinth'?,1,trivia,67,0,1,0,0,0,0,0,0,1,0,0,0,13,0,1,3,3,1,0,1,0,0,0,0,0
